src_ip,dst_ip,flow_duration,flow_packet_size,flow_speed,flow_pkts_speed,flow_pkt_type,packets,time
10.0.141.97,10.58.52.0,1,110,17,158,UDP,[],11
10.65.193.181,10.10.15.136,1,64,22,352,TCP,[],11
10.48.215.58,10.87.5.52,2,184,4,22,UDP,[],11
10.25.30.69,10.71.4.208,3,206,15,74,UDP,[],11
10.99.125.138,10.61.28.97,1,64,16,256,ICMP,[],11
10.32.233.72,10.95.146.233,5,64,26,416,TCP,[],11
10.91.226.245,10.99.242.222,3,126,2,16,UDP,[],11
10.95.78.194,10.35.75.94,1,230,12,53,ICMP,[],11
10.39.130.82,10.7.20.77,1,64,5,80,TCP,[],11
10.69.82.25,10.55.104.194,1,98,14,146,TCP,[],11
10.98.30.204,10.78.20.79,1,64,7,112,TCP,[],11
10.2.198.81,10.79.248.5,1,335,7,21,TCP,[],11
10.55.189.11,10.10.200.129,1,187,1,5,UDP,[],11
10.97.255.0,10.60.112.151,1,102,4,40,TCP,[],12
10.98.11.146,10.78.76.175,1,80,22,281,TCP,[],12
10.25.56.178,10.94.95.217,1,187,4,21,TCP,[],12
10.75.32.211,10.9.66.70,1,145,9,63,UDP,[],12
10.45.53.254,10.64.17.182,1,85,6,72,TCP,[],12
10.45.136.41,10.87.242.15,1,255,13,52,TCP,[],12
10.21.127.198,10.26.59.28,5,64,14,224,UDP,[],12
10.86.223.83,10.90.128.144,1,68,7,105,TCP,[],12
10.72.1.125,10.37.209.15,4,64,3,48,UDP,[],12
10.80.202.103,10.2.232.158,2,64,17,272,TCP,[],12
10.98.183.156,10.84.62.50,2,70,4,58,UDP,[],12
10.38.75.57,10.71.114.34,1,64,12,192,TCP,[],12
10.92.225.112,10.86.67.20,1,120,2,17,TCP,[],12
10.68.30.108,10.68.173.132,1,137,4,29,TCP,[],12
10.92.4.63,10.11.160.163,4,64,11,176,TCP,[],12
10.22.24.24,10.76.175.113,1,87,4,47,UDP,[],12
10.53.140.225,10.21.103.232,1,64,4,64,TCP,[],12
10.62.154.78,10.34.141.230,1,112,7,64,UDP,[],12
10.2.0.215,10.83.247.215,2,64,5,80,UDP,[],12
10.5.85.114,10.41.209.150,2,81,17,214,UDP,[],12
10.64.92.71,10.51.50.23,1,192,27,144,TCP,[],12
10.51.184.218,10.12.168.247,1,64,16,256,TCP,[],12
10.67.79.33,10.24.13.14,2,121,8,67,ICMP,[],12
10.62.178.143,10.38.239.165,1,234,4,17,UDP,[],12
10.40.217.12,10.95.174.73,1,236,11,47,TCP,[],12
10.88.200.226,10.88.164.243,1,64,9,144,TCP,[],12
10.20.32.79,10.16.207.14,1,64,5,80,TCP,[],12
10.26.74.10,10.23.113.147,2,64,4,64,ICMP,[],12
10.93.212.231,10.51.56.242,1,153,5,33,TCP,[],12
10.76.95.94,10.33.99.251,1,64,7,112,UDP,[],12
10.19.143.213,10.62.108.36,5,89,10,115,TCP,[],12
10.69.11.97,10.32.209.150,3,126,3,24,TCP,[],12
10.73.117.59,10.7.150.71,2,174,1,5,UDP,[],12
10.74.236.4,10.35.122.22,1,64,11,176,TCP,[],12
10.7.219.224,10.84.99.223,1,233,2,8,TCP,[],12
10.50.76.251,10.82.18.141,6,84,16,195,TCP,[],12
10.23.131.213,10.17.98.237,2,278,9,33,TCP,[],12
10.40.18.252,10.16.231.181,1,242,3,12,TCP,[],12
10.30.141.65,10.76.228.156,3,287,12,42,UDP,[],12
10.86.41.71,10.96.92.123,1,64,8,128,UDP,[],12
10.83.77.221,10.11.236.212,1,64,10,160,UDP,[],12
10.20.86.174,10.45.50.182,6,125,20,163,TCP,[],12
10.68.248.247,10.98.124.1,1,71,32,461,TCP,[],12
10.73.244.49,10.36.116.28,1,136,6,45,TCP,[],13
10.73.66.0,10.11.236.244,1,70,4,58,TCP,[],13
10.98.54.170,10.54.145.83,1,108,11,104,TCP,[],13
10.2.217.146,10.72.189.117,2,64,2,32,UDP,[],13
10.55.117.45,10.31.67.191,1,104,9,88,TCP,[],13
10.53.186.166,10.14.220.18,1,108,16,151,UDP,[],13
10.40.32.220,10.23.178.196,1,96,13,138,UDP,[],13
10.87.141.248,10.80.188.103,1,64,5,80,UDP,[],13
10.52.120.188,10.37.61.49,2,64,10,160,ICMP,[],13
10.56.79.237,10.61.255.157,1,68,11,165,TCP,[],13
10.56.117.60,10.76.221.253,1,64,6,96,UDP,[],13
10.78.232.37,10.78.154.159,7,244,3,12,TCP,[],13
10.41.238.12,10.72.192.248,7,99,4,41,ICMP,[],13
10.90.138.87,10.55.30.199,1,257,4,15,TCP,[],13
10.97.4.129,10.82.76.204,1,224,7,32,ICMP,[],13
10.1.183.110,10.17.123.57,4,64,3,48,TCP,[],13
10.18.253.174,10.53.75.148,10,105,13,126,UDP,[],13
10.42.170.216,10.6.191.121,4,64,3,48,TCP,[],13
10.97.207.140,10.4.49.253,1,64,7,112,ICMP,[],13
10.14.200.24,10.61.202.30,1,202,7,35,TCP,[],13
10.47.194.198,10.99.18.13,1,64,2,32,ICMP,[],13
10.90.1.115,10.92.119.11,1,155,3,19,ICMP,[],13
10.12.43.136,10.4.47.128,1,170,15,90,UDP,[],13
10.25.44.23,10.59.90.93,1,76,9,121,UDP,[],13
10.62.20.77,10.44.164.177,1,213,6,28,UDP,[],13
10.0.4.14,10.52.65.71,1,92,1,11,TCP,[],13
10.8.64.37,10.0.124.99,4,64,24,384,TCP,[],13
10.67.79.33,10.32.214.23,2,217,13,61,UDP,[],13
10.14.138.109,10.45.243.251,1,64,15,240,TCP,[],13
10.33.82.193,10.18.23.240,8,195,10,52,TCP,[],13
10.43.135.141,10.20.176.191,2,146,5,35,TCP,[],13
10.91.207.187,10.73.221.78,1,77,5,66,UDP,[],13
10.83.99.186,10.74.23.55,1,136,6,45,TCP,[],13
10.85.215.253,10.47.6.5,1,64,1,16,TCP,[],13
10.76.175.113,10.93.26.219,4,64,1,16,TCP,[],14
10.79.153.1,10.63.41.239,4,64,4,64,UDP,[],14
10.45.225.106,10.11.192.143,1,149,9,61,UDP,[],14
10.75.166.182,10.83.108.243,1,88,11,128,TCP,[],14
10.14.148.121,10.49.109.54,1,113,4,36,UDP,[],14
10.14.72.48,10.3.45.138,2,161,5,31,UDP,[],14
10.51.155.212,10.14.221.185,3,64,15,240,UDP,[],14
10.36.99.99,10.15.179.183,1,117,7,61,TCP,[],14
10.5.156.169,10.96.204.77,1,90,7,79,TCP,[],14
10.14.140.8,10.8.31.187,1,307,8,26,UDP,[],14
10.27.174.9,10.47.219.62,1,243,5,21,ICMP,[],14
10.26.28.130,10.91.50.81,1,64,14,224,ICMP,[],14
10.40.127.251,10.37.76.51,1,111,5,46,TCP,[],14
10.0.255.44,10.25.109.45,1,64,5,80,TCP,[],14
10.31.130.154,10.67.116.206,1,218,14,65,TCP,[],14
10.71.207.20,10.40.230.132,1,125,13,106,UDP,[],14
10.9.37.52,10.51.24.172,4,307,19,63,UDP,[],14
10.0.218.63,10.22.115.197,1,64,14,224,UDP,[],14
10.39.34.2,10.87.34.47,1,64,6,96,TCP,[],14
10.5.201.248,10.92.73.60,1,184,18,100,TCP,[],14
10.95.73.216,10.40.18.252,1,64,7,112,UDP,[],14
10.54.13.216,10.73.44.219,3,130,3,23,TCP,[],14
10.44.93.28,10.25.184.24,2,163,6,37,UDP,[],14
10.83.57.212,10.46.17.101,1,64,2,32,UDP,[],14
10.44.107.85,10.37.189.52,1,87,6,70,UDP,[],14
10.89.24.65,10.76.33.237,1,228,5,22,TCP,[],14
10.24.101.94,10.8.126.194,1,130,27,212,UDP,[],14
10.15.153.186,10.87.141.248,2,117,4,35,TCP,[],14
10.75.166.182,10.22.197.195,1,134,10,76,TCP,[],14
10.97.60.143,10.87.239.154,1,84,5,60,TCP,[],14
10.31.213.60,10.26.249.178,1,149,6,41,UDP,[],14
10.68.201.229,10.73.95.94,1,196,7,36,UDP,[],14
10.11.236.119,10.44.204.188,1,201,12,61,TCP,[],14
10.72.180.165,10.20.238.31,1,242,10,42,UDP,[],14
10.86.0.245,10.16.41.95,1,64,8,128,TCP,[],14
10.78.250.142,10.77.46.47,2,152,4,26,TCP,[],14
10.63.160.251,10.51.134.237,1,111,6,55,UDP,[],14
10.54.213.169,10.24.110.138,1,167,1,6,TCP,[],15
10.9.170.201,10.73.119.100,1,146,7,49,ICMP,[],15
10.15.150.90,10.75.78.123,1,70,6,87,UDP,[],15
10.18.21.224,10.94.107.57,1,96,3,32,TCP,[],15
10.39.56.218,10.37.142.230,1,64,9,144,TCP,[],15
10.2.198.195,10.40.180.8,1,153,10,66,TCP,[],15
10.86.56.216,10.58.210.205,2,151,9,61,UDP,[],15
10.27.30.108,10.26.74.10,1,156,32,210,TCP,[],15
10.47.35.244,10.92.151.243,1,102,6,60,TCP,[],15
10.21.238.135,10.32.223.125,1,64,9,144,TCP,[],15
10.4.94.227,10.2.103.16,1,64,2,32,UDP,[],15
10.25.37.58,10.60.44.81,1,74,5,69,TCP,[],15
10.14.69.127,10.35.133.162,1,322,7,22,TCP,[],15
10.49.24.21,10.96.99.82,1,180,3,17,TCP,[],15
10.51.107.130,10.44.120.221,1,64,2,32,TCP,[],15
10.32.200.78,10.85.137.2,3,94,32,348,UDP,[],15
10.47.170.39,10.10.77.116,1,72,11,156,UDP,[],15
10.67.7.242,10.21.142.48,2,64,11,176,UDP,[],15
10.91.76.218,10.71.131.1,2,64,3,48,TCP,[],15
10.8.87.51,10.4.234.114,1,64,10,160,TCP,[],15
10.63.185.30,10.33.154.119,1,64,7,112,UDP,[],15
10.89.22.246,10.13.34.168,1,85,15,180,TCP,[],15
10.82.74.101,10.88.187.132,1,75,4,54,TCP,[],15
10.82.79.131,10.35.242.104,2,74,3,41,TCP,[],15
10.70.7.55,10.37.139.170,1,120,6,51,ICMP,[],15
10.60.141.13,10.59.96.18,1,64,12,192,UDP,[],15
10.11.123.109,10.88.217.96,1,223,9,41,TCP,[],15
10.81.153.27,10.27.215.40,2,217,16,75,TCP,[],15
10.33.118.96,10.86.209.156,1,83,14,172,TCP,[],15
10.11.139.117,10.32.224.83,1,116,25,220,TCP,[],15
10.62.75.62,10.8.119.185,1,87,20,235,TCP,[],15
10.10.197.79,10.2.86.128,5,92,9,100,TCP,[],15
10.28.218.218,10.13.77.134,1,64,11,176,UDP,[],15
10.25.35.13,10.58.15.23,1,147,23,160,TCP,[],15
10.81.112.161,10.47.109.36,1,64,9,144,TCP,[],15
10.60.11.110,10.7.251.166,1,77,12,159,ICMP,[],15
10.75.134.126,10.99.37.201,1,64,18,288,TCP,[],15
10.78.22.121,10.65.210.153,1,64,7,112,UDP,[],15
10.86.90.66,10.24.12.92,3,170,10,60,ICMP,[],15
10.41.91.103,10.12.168.247,1,65,12,189,TCP,[],15
10.84.74.247,10.98.204.188,2,64,2,32,TCP,[],16
10.22.240.121,10.14.240.0,3,114,9,80,UDP,[],16
10.78.37.185,10.13.69.26,5,97,4,42,TCP,[],16
10.13.32.90,10.33.237.25,4,70,18,263,UDP,[],16
10.5.128.21,10.55.211.25,1,67,2,30,TCP,[],16
10.51.166.108,10.58.16.45,1,176,5,29,UDP,[],16
10.29.209.149,10.4.186.182,3,64,12,192,UDP,[],16
10.50.213.210,10.81.6.66,2,165,14,86,TCP,[],16
10.82.162.169,10.78.173.238,1,169,5,30,ICMP,[],16
10.51.6.71,10.87.157.239,1,64,5,80,TCP,[],16
10.74.231.165,10.57.57.71,1,113,9,81,UDP,[],16
10.51.97.119,10.29.6.27,1,150,17,116,UDP,[],16
10.88.12.77,10.40.177.237,1,67,7,106,UDP,[],16
10.92.212.32,10.40.124.172,1,70,4,58,TCP,[],16
10.72.122.135,10.81.109.30,1,150,4,27,TCP,[],16
10.32.214.23,10.28.226.52,1,192,15,80,TCP,[],16
10.2.185.45,10.11.96.202,1,85,4,48,ICMP,[],16
10.20.132.96,10.63.243.105,6,248,8,33,UDP,[],16
10.0.207.195,10.45.52.19,1,64,24,384,TCP,[],16
10.22.138.245,10.31.70.110,2,325,4,12,TCP,[],16
10.8.73.44,10.61.168.79,1,147,12,83,UDP,[],16
10.91.51.247,10.5.46.183,1,177,3,17,UDP,[],16
10.65.76.203,10.49.237.216,1,64,2,32,UDP,[],16
10.55.82.83,10.43.10.248,1,303,8,27,TCP,[],16
10.92.45.43,10.52.224.248,1,64,1,16,TCP,[],16
10.31.67.191,10.66.54.101,1,64,7,112,TCP,[],16
10.44.183.19,10.46.159.28,5,64,20,320,UDP,[],16
10.79.208.16,10.61.94.180,3,93,2,22,TCP,[],16
10.31.12.232,10.92.229.169,2,116,7,61,UDP,[],16
10.37.231.103,10.17.112.58,1,125,3,24,UDP,[],16
10.26.125.22,10.20.73.74,1,109,7,65,TCP,[],16
10.77.25.194,10.38.170.88,1,137,16,119,UDP,[],16
10.75.46.14,10.28.78.244,1,405,3,7,UDP,[],16
10.79.248.5,10.57.45.118,7,64,4,64,TCP,[],16
10.28.5.65,10.27.86.101,3,64,4,64,UDP,[],16
10.63.199.54,10.13.69.26,1,107,12,114,UDP,[],17
10.74.195.102,10.12.87.202,1,72,3,42,TCP,[],17
10.59.150.248,10.77.61.166,1,64,12,192,UDP,[],17
10.94.216.105,10.11.201.233,1,93,21,231,UDP,[],17
10.54.127.145,10.93.179.161,1,107,14,133,TCP,[],17
10.99.148.123,10.0.99.121,8,86,12,142,UDP,[],17
10.42.10.38,10.60.164.183,3,64,9,144,TCP,[],17
10.21.42.166,10.4.172.110,1,317,11,35,UDP,[],17
10.68.162.1,10.74.201.128,1,281,3,10,UDP,[],17
10.36.169.49,10.25.226.85,8,64,1,16,UDP,[],17
10.2.84.209,10.28.55.251,1,64,8,128,TCP,[],17
10.53.135.34,10.41.183.192,6,64,3,48,TCP,[],17
10.55.51.4,10.49.180.104,1,93,4,44,TCP,[],17
10.75.28.44,10.23.159.52,1,264,11,42,UDP,[],17
10.94.206.245,10.78.35.139,1,103,7,69,TCP,[],17
10.22.87.42,10.13.208.25,1,98,5,52,UDP,[],17
10.59.18.173,10.12.192.53,3,123,1,8,TCP,[],17
10.51.57.105,10.27.219.4,1,64,1,16,TCP,[],17
10.89.29.191,10.3.133.133,3,64,11,176,UDP,[],17
10.80.251.193,10.19.159.0,2,64,4,64,TCP,[],17
10.75.2.14,10.24.64.86,2,173,7,41,TCP,[],17
10.95.228.216,10.26.121.143,1,238,13,55,TCP,[],17
10.33.102.63,10.68.220.136,1,64,26,416,UDP,[],17
10.42.149.119,10.39.147.224,2,437,7,16,UDP,[],17
10.16.220.235,10.2.245.236,2,91,36,405,TCP,[],17
10.37.78.225,10.66.42.187,1,258,6,23,TCP,[],17
10.26.227.160,10.78.6.79,1,116,2,17,TCP,[],17
10.62.113.83,10.50.133.120,1,78,38,498,TCP,[],17
10.80.140.174,10.50.236.149,1,103,5,49,TCP,[],17
10.19.100.203,10.96.204.137,1,147,14,97,TCP,[],17
10.41.32.153,10.45.156.101,1,271,15,56,TCP,[],17
10.83.43.90,10.1.95.173,1,108,4,37,TCP,[],17
10.3.62.60,10.77.217.92,1,179,7,40,TCP,[],17
10.8.24.55,10.25.153.181,1,87,9,105,UDP,[],17
10.20.132.96,10.98.204.188,8,209,2,9,TCP,[],17
10.73.114.246,10.39.56.218,2,64,4,64,TCP,[],17
10.0.67.140,10.28.237.118,1,64,32,512,TCP,[],17
10.72.23.115,10.39.51.235,1,67,4,61,UDP,[],17
10.9.170.201,10.88.58.44,1,64,8,128,UDP,[],17
10.81.201.138,10.27.21.97,1,64,9,144,UDP,[],17
10.47.15.81,10.12.111.205,1,88,11,128,UDP,[],18
10.41.155.204,10.66.76.70,2,109,1,9,TCP,[],18
10.31.167.255,10.48.239.202,1,123,24,199,UDP,[],18
10.46.147.158,10.40.124.86,1,188,1,5,TCP,[],18
10.97.12.82,10.37.8.226,1,143,18,128,UDP,[],18
10.64.86.111,10.92.123.66,1,274,6,22,TCP,[],18
10.95.33.150,10.68.80.184,1,64,4,64,UDP,[],18
10.97.14.110,10.92.62.100,1,368,17,47,UDP,[],18
10.97.219.208,10.55.28.56,5,74,2,27,UDP,[],18
10.7.161.85,10.42.132.213,1,131,18,140,UDP,[],18
10.36.143.59,10.42.47.27,1,112,6,54,TCP,[],18
10.19.151.181,10.34.161.164,2,64,11,176,TCP,[],18
10.25.147.25,10.12.68.75,1,108,22,208,UDP,[],18
10.63.221.205,10.10.65.152,2,140,11,80,TCP,[],18
10.60.227.118,10.53.215.118,1,123,10,83,TCP,[],18
10.34.39.92,10.15.241.110,1,64,5,80,ICMP,[],18
10.41.238.12,10.94.203.116,1,120,3,25,TCP,[],18
10.22.155.201,10.62.87.63,3,73,10,140,TCP,[],18
10.39.228.81,10.70.44.217,1,171,8,47,TCP,[],18
10.55.222.159,10.14.194.182,2,64,4,64,UDP,[],18
10.54.133.10,10.13.148.181,1,64,5,80,TCP,[],18
10.12.252.233,10.44.211.80,1,64,20,320,ICMP,[],18
10.21.32.170,10.94.112.119,1,229,16,71,TCP,[],18
10.18.183.34,10.80.212.4,1,64,4,64,UDP,[],18
10.19.210.40,10.39.255.70,1,84,4,48,TCP,[],18
10.36.228.124,10.34.54.173,4,64,18,288,UDP,[],18
10.7.4.96,10.11.66.30,1,64,11,176,UDP,[],18
10.7.89.184,10.82.191.5,1,78,8,105,ICMP,[],18
10.78.182.44,10.18.4.43,5,420,13,31,UDP,[],18
10.40.12.133,10.88.159.115,1,101,2,20,ICMP,[],18
10.94.91.58,10.71.156.70,1,196,5,26,TCP,[],18
10.92.219.246,10.69.100.79,3,230,15,66,UDP,[],18
10.56.175.126,10.10.206.205,1,104,1,9,TCP,[],18
10.25.159.87,10.92.188.108,1,180,7,39,UDP,[],18
10.18.3.183,10.97.25.206,4,64,14,224,TCP,[],19
10.98.120.3,10.31.95.9,4,242,21,88,TCP,[],19
10.48.14.25,10.62.111.41,1,95,15,161,UDP,[],19
10.60.182.219,10.62.35.97,1,64,12,192,TCP,[],19
10.80.44.250,10.67.103.196,1,64,16,256,TCP,[],19
10.27.174.9,10.37.44.240,9,89,5,57,TCP,[],19
10.32.214.253,10.67.85.46,1,91,12,135,UDP,[],19
10.84.135.8,10.46.41.187,1,114,6,53,TCP,[],19
10.42.29.44,10.55.163.250,1,66,3,46,TCP,[],19
10.15.180.19,10.98.204.188,1,120,14,119,UDP,[],19
10.71.146.94,10.13.74.91,2,80,6,76,TCP,[],19
10.65.120.49,10.72.250.110,2,64,20,320,UDP,[],19
10.4.180.93,10.92.53.171,1,64,5,80,TCP,[],19
10.51.37.20,10.0.141.97,1,340,12,36,TCP,[],19
10.24.128.217,10.64.171.28,1,293,6,20,TCP,[],19
10.23.194.132,10.56.179.106,1,182,1,5,TCP,[],19
10.28.153.233,10.35.7.201,2,64,4,64,TCP,[],19
10.0.237.202,10.33.191.71,1,64,1,16,TCP,[],19
10.56.221.157,10.98.38.248,1,64,9,144,TCP,[],19
10.99.144.130,10.68.201.229,1,78,6,78,TCP,[],19
10.60.31.154,10.32.230.0,2,386,23,61,TCP,[],19
10.54.126.217,10.91.137.226,1,129,4,31,UDP,[],19
10.81.153.27,10.8.119.185,1,64,12,192,UDP,[],19
10.6.163.167,10.36.245.184,1,207,4,19,TCP,[],19
10.82.144.61,10.37.117.200,3,64,11,176,TCP,[],19
10.76.93.144,10.51.156.73,1,102,33,331,TCP,[],19
10.88.247.236,10.29.118.75,1,219,10,46,TCP,[],19
10.19.184.154,10.34.181.126,3,64,1,16,TCP,[],19
10.79.182.213,10.68.2.113,2,64,12,192,UDP,[],19
10.60.141.13,10.34.64.129,1,64,17,272,UDP,[],19
10.12.171.38,10.98.52.86,1,64,11,176,TCP,[],19
10.50.232.198,10.44.74.74,3,64,34,544,TCP,[],19
10.26.208.103,10.66.24.108,1,64,14,224,UDP,[],19
10.6.18.8,10.30.176.77,1,64,4,64,TCP,[],19
10.29.157.22,10.12.14.192,1,64,14,224,TCP,[],19
10.8.112.34,10.36.105.98,2,64,12,192,ICMP,[],19
10.58.29.10,10.4.175.18,1,188,3,16,TCP,[],19
10.71.119.38,10.62.94.191,1,129,6,47,ICMP,[],19
10.1.42.212,10.90.132.30,1,209,8,39,UDP,[],19
10.39.80.174,10.94.51.192,1,131,16,125,TCP,[],20
10.3.172.20,10.94.133.84,1,64,8,128,TCP,[],20
10.68.72.174,10.38.0.146,1,64,14,224,UDP,[],20
10.62.231.71,10.17.104.25,2,117,2,17,UDP,[],20
10.73.231.6,10.97.178.124,5,64,5,80,UDP,[],20
10.34.208.159,10.71.136.46,1,64,10,160,TCP,[],20
10.59.33.43,10.35.239.211,1,71,5,72,TCP,[],20
10.2.37.189,10.22.59.192,2,77,17,226,TCP,[],20
10.91.218.123,10.65.80.29,3,157,9,58,UDP,[],20
10.97.113.33,10.91.157.7,1,64,27,432,TCP,[],20
10.65.42.110,10.84.0.109,1,78,4,52,TCP,[],20
10.86.0.245,10.57.28.171,7,64,3,48,TCP,[],20
10.85.61.63,10.67.215.248,1,64,4,64,TCP,[],20
10.83.186.196,10.89.214.72,1,64,2,32,TCP,[],20
10.60.195.252,10.80.186.194,1,78,7,91,TCP,[],20
10.5.151.97,10.67.240.177,2,109,9,84,UDP,[],20
10.88.247.236,10.85.52.255,4,67,2,30,TCP,[],20
10.75.166.182,10.8.109.63,1,64,43,688,UDP,[],20
10.20.245.241,10.38.186.10,1,260,11,43,TCP,[],20
10.56.220.120,10.37.170.243,1,115,6,53,UDP,[],20
10.83.61.221,10.45.179.48,1,64,16,256,TCP,[],20
10.93.234.198,10.43.77.112,2,64,7,112,TCP,[],20
10.70.112.160,10.70.133.214,1,67,1,15,TCP,[],20
10.30.215.56,10.82.113.4,2,64,8,128,UDP,[],20
10.6.33.204,10.51.109.9,1,64,7,112,TCP,[],20
10.40.61.29,10.58.117.35,1,118,13,112,ICMP,[],20
10.81.194.101,10.6.18.8,2,64,2,32,ICMP,[],20
10.10.161.133,10.0.105.81,2,64,9,144,TCP,[],20
10.90.78.11,10.10.113.108,1,67,19,290,TCP,[],20
10.86.102.79,10.59.23.221,1,64,20,320,TCP,[],20
10.8.46.82,10.35.122.80,1,64,7,112,TCP,[],20
10.72.35.202,10.36.139.104,1,64,12,192,TCP,[],20
10.17.32.195,10.13.145.243,1,154,22,146,TCP,[],20
10.80.24.164,10.83.0.158,1,74,9,124,ICMP,[],20
10.47.19.231,10.49.71.175,1,113,6,54,TCP,[],21
10.35.207.202,10.52.8.60,1,94,11,119,UDP,[],21
10.70.193.250,10.81.32.0,1,131,7,54,TCP,[],21
10.77.176.15,10.83.150.185,1,64,21,336,TCP,[],21
10.41.18.48,10.79.218.222,2,104,7,68,TCP,[],21
10.41.109.195,10.94.125.83,2,108,18,170,ICMP,[],21
10.7.130.106,10.39.88.236,3,135,10,75,TCP,[],21
10.8.240.219,10.28.101.64,1,182,16,90,TCP,[],21
10.50.232.198,10.63.58.118,1,71,3,43,UDP,[],21
10.4.31.214,10.47.216.74,2,90,7,79,UDP,[],21
10.90.255.33,10.47.181.86,1,334,6,18,TCP,[],21
10.44.146.73,10.35.49.98,2,64,34,544,UDP,[],21
10.43.63.127,10.30.128.106,2,64,15,240,UDP,[],21
10.34.160.162,10.11.236.244,1,64,6,96,TCP,[],21
10.47.48.36,10.75.131.202,2,68,4,60,TCP,[],21
10.86.32.38,10.97.96.133,3,503,13,26,TCP,[],21
10.28.190.167,10.65.158.121,1,64,14,224,TCP,[],21
10.95.178.0,10.18.82.188,1,113,12,108,TCP,[],21
10.95.28.92,10.93.52.72,1,242,10,42,UDP,[],21
10.58.42.206,10.77.16.58,2,75,5,68,UDP,[],21
10.79.134.160,10.91.153.31,1,100,22,225,UDP,[],21
10.96.44.89,10.55.30.199,2,166,21,129,UDP,[],21
10.56.239.104,10.29.235.32,2,67,9,137,TCP,[],21
10.5.88.58,10.46.173.70,1,106,5,48,UDP,[],21
10.33.214.9,10.6.239.37,4,296,1,3,UDP,[],21
10.77.158.12,10.15.47.99,1,133,13,100,TCP,[],21
10.55.236.193,10.83.232.44,1,64,9,144,TCP,[],21
10.49.67.83,10.15.197.116,3,226,8,36,TCP,[],21
10.43.211.22,10.96.185.150,1,74,5,69,TCP,[],21
10.11.150.43,10.12.31.70,1,435,12,28,UDP,[],21
10.6.229.209,10.44.46.157,1,112,4,36,UDP,[],21
10.2.223.66,10.8.126.194,1,64,4,64,TCP,[],21
10.55.63.155,10.28.137.84,1,64,17,272,UDP,[],21
10.89.183.61,10.89.106.238,2,101,4,40,TCP,[],21
10.48.78.143,10.59.14.72,3,92,30,333,UDP,[],21
10.21.96.228,10.84.255.158,5,559,2,3,TCP,[],21
10.40.177.220,10.51.35.222,3,64,31,496,ICMP,[],21
10.48.181.37,10.36.58.202,1,105,15,146,UDP,[],21
10.2.158.19,10.3.156.48,2,369,11,30,UDP,[],22
10.95.119.44,10.9.176.201,2,138,14,103,ICMP,[],22
10.73.170.234,10.45.109.0,7,64,12,192,UDP,[],22
10.46.4.228,10.16.220.235,1,125,25,204,TCP,[],22
10.17.27.247,10.2.128.180,3,123,18,149,ICMP,[],22
10.20.41.123,10.97.21.218,3,108,11,104,TCP,[],22
10.3.116.248,10.59.198.243,1,68,20,301,TCP,[],22
10.63.26.168,10.83.53.128,1,64,1,16,UDP,[],22
10.13.243.184,10.75.28.44,1,64,25,400,TCP,[],22
10.51.185.58,10.99.244.36,1,388,5,13,TCP,[],22
10.13.150.27,10.6.254.169,2,84,3,36,UDP,[],22
10.27.204.145,10.66.178.124,3,113,17,154,TCP,[],22
10.73.212.191,10.48.40.161,1,64,20,320,TCP,[],22
10.47.249.68,10.62.45.228,4,64,17,272,TCP,[],22
10.96.116.8,10.0.200.25,1,88,6,69,TCP,[],22
10.17.28.22,10.65.210.153,1,107,6,57,ICMP,[],22
10.8.124.145,10.14.14.105,3,174,6,35,TCP,[],22
10.86.153.94,10.95.119.44,4,86,11,130,TCP,[],22
10.95.77.5,10.8.50.136,3,124,17,140,TCP,[],22
10.71.146.94,10.96.160.81,1,172,9,53,TCP,[],22
10.27.35.21,10.52.227.177,2,64,19,304,UDP,[],22
10.25.195.2,10.39.86.208,1,64,14,224,TCP,[],22
10.70.87.29,10.54.183.199,1,64,11,176,ICMP,[],22
10.53.162.140,10.57.199.42,1,64,4,64,UDP,[],22
10.88.156.115,10.53.215.96,1,160,1,6,UDP,[],22
10.11.96.202,10.88.183.228,2,93,6,66,TCP,[],22
10.58.211.30,10.69.57.56,1,164,13,81,TCP,[],22
10.25.164.68,10.46.102.248,1,64,24,384,UDP,[],22
10.77.203.130,10.6.140.114,1,185,8,44,TCP,[],22
10.94.134.26,10.2.230.203,1,196,18,94,TCP,[],22
10.40.195.18,10.81.220.167,2,250,14,57,UDP,[],22
10.59.0.101,10.40.212.204,1,64,9,144,UDP,[],22
10.78.232.37,10.57.157.249,1,148,1,6,TCP,[],22
10.29.238.55,10.21.177.128,1,89,10,115,TCP,[],22
10.64.95.70,10.97.10.55,1,64,1,16,UDP,[],23
10.50.151.67,10.89.18.124,1,103,8,79,TCP,[],23
10.8.67.156,10.93.187.29,2,199,10,51,TCP,[],23
10.10.91.92,10.24.49.10,1,64,3,48,TCP,[],23
10.17.59.61,10.21.209.192,1,140,2,14,TCP,[],23
10.9.196.87,10.48.29.121,5,99,6,62,UDP,[],23
10.32.119.248,10.43.242.78,3,64,4,64,UDP,[],23
10.8.249.77,10.84.151.169,2,64,9,144,UDP,[],23
10.87.113.105,10.32.202.195,1,64,5,80,TCP,[],23
10.60.240.18,10.92.188.108,2,82,14,174,ICMP,[],23
10.5.250.84,10.51.85.36,2,219,4,18,UDP,[],23
10.16.7.121,10.77.232.238,1,104,4,39,ICMP,[],23
10.36.89.246,10.4.234.114,3,135,2,15,TCP,[],23
